8891	95706
253	7896
81	7887
4287	46405
8860	8861
4285	156048
8841	297379
49489	56427
381701	916152
3487	7162
59521	102194
8732	252806
63721	421974
256727	266235
43733	54912
509902	1103781
60561	209722
435	84425
204193	204195
8551	143224
6889	280214
407	45310
8864	44327
9652	108819
527439	1040696
54	46745
4489	86985
59017	59522
403	47004
33	48140
10534	209724
493	163411
59018	827706
7049	49735
253	48134
146608	152948
2864	148067
42489	74179
489	68039
5908	7034
375	509864
207628	629836
89414	1241004
372	78445
509902	1557755
7043	42492
488	506
48144	49735
8965	44613
31852	774991
420	44449
155638	310399
44452	56848
5732	68034
375	61316
450	513441
434	2051936
427	130576
8630	195303
297149	1552648
8630	195303
5088	128556
7023	8591
8581	47626
120310	243888
8967	8969
367	79989
10534	98332
5816	59023
7494	221101
46405	509896
371	152902
95845	1834525
356	95706
7595	864852
259	86539
63124	254984
54918	63167
45004	71928
42048	112664
3893	49498
48384	77455
68279	509860
8690	825656
8576	44204
6577	42490
453	4285
8715	61359
44611	61359
46745	85013
59195	61991
46970	52996
509	7593
44543	48178
59018	232890
66	356
66693	243556
7043	146599
45313	77553
48615	64512
44449	44452
6019	64512
50869	76528
481708	585347
48893	106249
446	4487
1189419	1648313
7945	44328
47427	142359
367	8970
61157	330374
87123	547249
38	59022
8943	776649
117975	492556
368	89403
8934	42886
459	175753
8822	150079
8720	135386
46405	71675
8697	152021
8914	84604
11900	204873
8715	304613
10534	118543
470	7927
137652	1978489
62646	84392
8406	74152
390	152883
47629	151981
44370	49517
146474	243576
83974	109423
8805	63630
8705	8828
8931	66693
68834	209722
284433	378093
63268	1003039
12183	463491
272	487
354	124299
40226	383943
459	52605
11900	217953
46970	118553
7027	8594
45040	50113
95486	818874
8715	8871
64517	311247
44452	47629
31718	283823
537297	847675
2865	8897
377	12778
52563	421952
4290	89373
207580	292886
1715308	1779666
461	61320
48160	99468
47813	252791
1012391	1144325
52563	76959
8829	48784
375	8080
463	64377
79321	196992
434	643910
71570	1504387
40462	51042
115806	547249
161364	923869
51375	232889
114956	406326
350	44328
11900	935697
62903	65933
4292	87746
12761	85647
8836	8845
7109	8570
61472	164931
412	77552
10534	527181
8821	252808
64211	356715
468	88663
241	4735
10436	426861
43833	62897
7959	266237
45004	47552
4489	140802
52988	152871
31717	631432
35	150089
42492	161318
9651	43689
8588	44381
10298	617345
8969	253586
310	193366
499	53229
129245	781775
8732	614188
48160	779500
52979	64517
195279	455332
11900	59196
44328	63336
485	150909
8409	42850
8884	42489
8975	49735
5909	7043
3942	8715
40530	50799
85646	238090
399	141095
453	47339
10107	11112
64202	88925
40237	156393
42850	612573
68834	134174
69232	241114
47629	47813
61157	80255
11507	99508
456	3006
400	142640
50889	777096
105641	607545
7593	59494
8584	60975
3448	71114
129245	129249
4293	12944
8715	857635
441	59254
372319	372320
46410	62617
84673	156608
45007	64224
3390	109471
8826	45230
379	157500
8591	47625
254164	1103258
87123	183392
74186	643302
393	158896
55151	64515
10534	209102
292	1981401
8731	40712
221101	232888
40237	59657
8381	54994
47419	82381
12603	487271
7959	268022
334	158549
174042	1554127
408	76146
4784	8621
35	56091
492556	818417
8910	12368
44438	50474
8910	72550
44601	47870
424	6855
47860	165163
3451	5910
46773	48374
8621	51713
59018	877802
49237	49738
6061	146608
8570	8841
403	45311
62646	144284
8773	86763
7497	144416
12788	106001
398	496084
367	46682
48134	48159
8675	59521
8830	46766
428	40715
48280	326879
5067	195279
46405	62646
179719	392850
463	4743
10298	131856
38	44449
393	6937
64256	97474
259	6020
48147	1551572
85358	249853
405	444
8675	48961
259	246942
156308	1592392
8731	42851
8614	50798
48226	66901
6965	8846
124688	905468
501	114953
129245	619725
398	86639
130293	1661689
375	44542
8931	152934
11779	70577
7886	147058
42833	150090
7927	77458
74385	379926
466	157158
366	48142
297203	381715
130574	1562670
40530	42048
45007	86806
40236	295421
68879	405721
124636	243221
12183	152876
8781	66901
47930	48408
10102	248856
46745	283159
50799	54986
42489	564942
8551	8838
41010	56429
129972	576795
8976	84283
195274	216072
8940	113386
8568	47933
43689	59651
44331	49425
73964	170327
4290	161318
357	48368
8943	229625
6933	196603
2864	95954
5761	99793
59494	76146
3942	120287
612118	661127
270	63167
8777	57578
161361	581939
84180	627935
49420	252791
435	389032
461	55208
375	433382
86049	151848
174042	592280
48184	114956
7106	8586
352	12944
8835	48683
6019	254226
69499	1978645
79	8861
43733	46773
54	8914
358	7885
364	348171
4291	8805
4290	113386
12603	89414
3941	63721
8567	8968
500	8852
12368	42886
47561	47893
44435	59254
129245	207465
86639	513443
44543	58225
8568	8969
7043	86951
433	89373
46995	50788
117185	877802
7027	7937
48177	152871
12812	49489
7023	8825
62646	357831
3486	8968
259	164932
40575	66693
383943	576795
52563	866603
74153	204196
10398	71114
8914	60167
45033	48597
11900	152950
411	48223
9654	147050
11900	68895
377	48185
429	241108
8581	354407
1073543	2255789
41698	147936
8694	8857
6154	52348
8412	11299
377412	1584736
8626	71843
527419	700797
375	255835
47552	72488
10534	71425
50960	170333
489	86774
352	480227
51375	297203
291	91316
11900	177220
8941	8946
906130	1012391
228	8773
8557	152093
310	64512
117185	697324
42850	108795
8914	42832
11900	463493
10481	42886
44992	45949
7492	31717
49961	50767
8928	97474
121458	659228
344	47557
161344	612266
44367	56429
56492	56494
6797	465222
207265	614199
235	6023
7501	62060
375	2731
11190	59494
45057	48408
1704775	2494404
8674	47119
254984	351492
49420	412014
474	44452
45000	77805
77538	84160
347	161364
31852	229620
6933	124298
333	8893
48152	48176
539655	1223711
7493	64256
7897	9651
8581	276261
54550	253614
489	8805
3443	5987
44435	56918
52533	88722
195274	820169
7051	45230
47459	59472
47812	48418
390	342178
12785	40212
109423	466585
46745	59696
45274	156292
8566	46214
463	4890
396	420
44385	50655
510	48492
7023	45017
7943	67419
62060	70705
60204	88666
48160	1546153
6023	8688
86633	921542
496	654517
43410	76924
10534	556769
45057	61442
2864	8857
8702	113629
221101	858604
8914	209102
6023	68834
659616	1040696
614274	645907
47105	70579
56091	141783
461	8864
2865	76960
267565	267566
8835	8970
44002	44333
99465	163411
41902	59521
354	235827
8821	129832
228	89414
3894	8381
463491	2002735
115806	463491
8875	574205
7592	207265
130570	195284
45057	68025
6625	615229
93706	124431
417	362818
424	164931
8932	71843
7043	40495
8896	50936
8731	44440
371	52996
424	372330
44438	62549
48416	56759
7496	379924
463	48677
4890	40575
42833	480661
359	83893
59251	93732
57665	196993
74152	140322
8080	310399
3623	49022
52988	60296
10167	89373
273	140803
50767	73618
350	6060
59022	2017688
156752	399935
5686	50579
114953	493495
580438	2202013
44449	48676
115061	124685
7027	41012
42791	50792
46773	70388
661127	1144382
487	4290
11183	47631
130570	253533
48625	153995
11900	108795
46130	147936
68033	115061
7897	2051565
355	143168
43689	164046
661126	742608
91169	604744
144412	706151
59023	165163
63167	252806
48160	1794396
41008	45037
48134	204873
42587	614274
7055	54469
174042	2159537
2864	41263
86639	401218
359	10172
68039	275753
8715	61004
59013	59389
66929	843472
73854	77458
3448	41702
449	56490
7498	48131
229625	1817723
10298	40236
6965	47835
7494	204196
64264	156393
44370	56427
252	456
50800	58953
10107	51041
289	364
8566	8879
86633	381711
7027	64347
429	58946
207265	430385
40530	420223
625676	758222
68031	1947100
342568	1259099
60218	74385
31717	48183
5688	7497
10534	196992
351	74155
357	89369
52563	877702
390	527220
6887	64294
51041	61110
8813	64315
464124	654517
47799	74155
492	78016
48160	127130
3189	78184
8875	207391
352	285338
4890	426861
86782	661127
8699	43732
144554	144557
49234	55208
76280	86585
349	86638
12183	2058248
46405	727822
4489	131915
42833	64256
8859	50576
7888	1076679
8907	41702
4890	658724
434	463491
5816	7048
6887	142359
8551	50974
34	64299
426	49735
45947	47540
64155	153995
152871	185426
433912	556769
10896	915039
10071	59650
8825	49489
8914	66905
68834	134174
4613	56431
3390	56605
3451	156608
42489	152086
8813	91315
129977	175753
375	55362
40239	135561
40236	379936
68884	77951
270	161153
41012	59666
108819	580438
461	54767
2864	86951
8959	73618
367	450
8588	49579
100969	130574
463	44453
373	71570
8931	54765
195279	348171
4290	152876
44438	207580
2126191	2304960
4286	115061
254	259
8703	56812
8084	64294
8851	559151
241108	256751
129373	129374
117185	330992
6656	64377
49489	107965
459	8882
63655	70695
8727	691079
398	10167
317652	604744
8689	150894
80759	297149
362	439
207544	756434
157504	1124844
509	8589
63897	167927
56090	74750
48687	594771
84565	87846
60294	270871
8589	44386
6062	445362
4291	8595
44597	83873
74154	1513839
8975	46773
3623	44442
7163	86951
41012	47640
64315	86379
6023	8847
12183	156048
6855	8689
4290	108801
367	77147
52563	156419
63768	86952
4784	80255
456	73964
44367	45311
48182	64035
76057	209991
7025	203739
46773	68025
11418	47139
147051	174042
434	56089
161364	1516737
8715	48181
433	402078
8549	84219
157626	310399
45057	144415
49730	829772
428	44382
11900	61264
46405	140058
8859	47557
3894	779372
8841	42881
40237	43351
47926	63897
401	8544
433	40576
475	59473
8861	85855
11900	2242901
8405	691079
1081323	1851036
44612	275753
40715	50177
10298	383943
446	6630
232889	411164
463	89394
461	7944
451	12806
412	79262
115062	270349
183392	820248
60166	76980
6933	739768
445	51006
356	63250
362818	440306
46405	120287
8735	8803
379	5686
661127	887791
8673	56762
3189	161351
8890	253610
463	185426
228	86985
411	44611
86466	146608
8713	47000
10534	129345
10754	143222
47817	48670
3487	124685
393	464124
56089	114956
49065	232890
3483	71843
445	70678
373	13402
4291	4292
58223	61411
451	120230
47930	48406
1554127	1944379
7959	48686
64218	71928
62646	152909
3444	117185
7941	46214
63627	87670
8380	67419
10534	31642
8914	44453
110	252862
49735	216498
7055	89369
8554	44995
47819	54918
59022	418313
74184	283864
3452	68884
47544	61218
645907	971689
8883	57602
49279	59416
71570	196603
74387	1602159
8914	616058
8689	471077
54524	120311
8836	152906
48147	597253
108801	170084
440	10116
358	464409
74385	266094
221101	1730903
501	86250
44438	59023
51041	423778
8713	61117
7897	921541
50654	64317
118887	152093
42832	279608
376	44438
7028	47640
5686	7162
110295	129832
49841	129360
49116	85309
451	6851
5373	143168
228	108795
86633	487271
8891	111039
76246	628078
5088	195277
45310	47544
461	41012
253	272
50936	59013
454	1684593
12673	46751
47933	49617
44328	50210
450	8952
42850	564942
463	42851
47133	282725
44331	47552
5686	86049
3442	464777
74184	241114
8841	552926
64361	64376
8773	45310
8773	84189
256	8942
393972	883801
10102	10534
6933	383943
1179457	1179458
291	91316
129248	810972
556769	1116799
463	99793
47540	61218
8084	61468
375	330992
8602	130923
254234	608497
7927	8883
7889	493495
378	8862
361	47419
62060	163411
10171	203743
7400	8734
63768	87673
48178	83617
10896	329941
157504	1012391
451	6630
74385	1568244
8689	726169
451	3444
45274	49627
41008	349887
56091	498552
80759	86539
390	148069
356	79290
41010	68873
232883	758222
375	776649
8700	40721
235	208163
252866	527419
8911	345225
10171	44502
91171	1857983
68039	972778
463	45947
47540	78206
40237	156310
87123	147051
41701	64526
44385	47461
95845	285356
54	4735
64247	109430
45232	48379
86539	98548
7035	238088
41785	49042
91170	144128
3483	8602
11204	44502
62646	625676
456	491
76057	150090
11190	119948
11190	625245
7497	48140
271	6857
59017	61110
501	69231
44370	44502
8914	48661
59196	383711
4612	56762
367	48408
8380	8731
6019	59473
44370	49617
44438	47893
95845	317638
40496	61316
59272	129360
42492	74152
509	167927
758222	792217
86985	109687
47540	372934
405	10172
8567	54981
3189	195277
10105	47004
48223	118548
433	1145264
405958	492556
5686	62060
48270	195274
31852	539655
7927	209102
364	7927
427	131415
34	209981
6933	64298
399	101892
40237	84400
4291	51024
84063	136705
10896	317625
74155	614199
250	3623
3942	229623
60294	89373
47926	85309
1103781	1512760
7887	56762
6023	62054
433	820169
12603	60218
56089	104753
31466	148067
59494	164764
48147	141782
3390	72508
57602	91171
504	46964
11900	167237
926786	1223711
44438	48364
457	433912
8626	59494
93706	1573345
44539	774992
86250	247201
91171	604221
501	131915
44543	700796
8546	63627
354	501
389256	1603291
629730	1258624
8931	624489
44997	49425
51041	82565
5686	7162
50950	152871
8569	47546
8965	13402
8836	56621
49283	513488
270	8379
66900	101288
400	41701
138716	158560
3451	60204
57578	57597
497	40721
352	5087
367	8544
8731	254202
424	60202
48144	82862
130576	1653012
10101	86566
34	6797
502	47000
354	3622
11962	562607
8846	47544
3189	48160
68039	70704
124688	152973
8933	56589
8943	152939
3451	102194
6857	8861
135562	742994
47896	47976
48246	61359
8922	46746
453	92947
7045	48601
253	372330
121458	195302
124431	250200
228	426878
292	8817
31466	93706
152086	1907596
47000	152873
8781	243555
43689	464125
66693	129248
7492	8699
8734	44438
6797	207391
488	43731
264354	556769
238090	253556
47000	48177
8836	60167
9654	104753
7496	7896
85355	374596
417	95845
51040	232896
69493	86250
434	3361
7048	120287
45558	67353
413	44382
272	407057
47105	64512
7498	7898
449	66889
47874	295421
375	86250
11190	626567
361	7943
12778	87975
450	118887
3894	44435
60296	372330
8852	83974
459	115984
43409	174043
31462	51024
12604	74179
7023	49966
272	183392
76960	304634
44439	48379
403	44435
375	56093
294	115062
93706	1649313
3451	58223
350	491
7885	146474
4783	48140
230673	277877
489	48960
48184	74152
34	148143
114956	149095
612266	1902753
692807	907571
48379	77538
8715	64356
114956	464125
8864	77540
8891	60850
61228	102194
487	40575
461	8559
140198	272261
54994	78206
48182	59022
8784	124698
411	51375
8834	46765
61316	847675
7048	46408
51445	63766
5638	60012
8581	47976
56090	117975
195274	246561
7885	88900
11900	1502872
8823	318961
9443	250810
76280	246118
6984	7163
8914	61962
44997	48409
68834	161322
486	7494
8562	45004
334	44613
8852	89394
8614	53533
364	62897
6962	31458
43732	99802
393972	480227
109558	310399
416	60561
5688	63031
3006	86639
115806	1584736
456	74712
8722	43732
4291	62360
6844	41045
375	1002349
289	8735
352	44543
44612	53229
509	50796
8920	161557
4890	48178
50767	56605
8825	47540
34	91682
383699	612266
433	1546149
4293	47802
631433	1012391
8559	68222
7163	8805
35	5686
56095	130574
47419	48784
5987	87123
492	633585
77536	509834
8914	161327
6851	718616
8746	48147
40495	144416
272	10754
59256	89053
46997	48961
7498	11900
42881	700826
91625	161351
8675	108795
93706	1003039
349	8630
64247	109430
5330	222937
7044	7108
59384	85308
2798	252962
161153	843472
433	1508756
3451	643910
470324	1623852
50212	59017
8871	11900
8693	204196
463	45031
8836	64308
625791	758222
62646	84392
570607	827168
272	77458
3190	537297
7049	56814
504	4733
340	406
60419	73854
5686	8412
8731	48597
3451	6851
52563	164740
399	174043
86065	118552
3893	539627
351	43493
360	152874
223131	1552048
451	421696
68029	84816
3451	423778
2731	64248
130570	973118
85647	146608
390	45972
629388	630126
358	923869
7027	63156
110	5761
7887	7926
42881	56605
40239	48152
46753	104253
183392	241108
8581	8832
311	144410
8922	48683
354	48185
45954	89369
8866	8910
51040	626567
59521	144557
119667	385062
7023	44597
4291	6060
241114	509909
567606	1243094
47000	346459
2002735	2305735
48160	256748
86070	385064
8933	44328
357	78206
6962	252965
59705	109471
10104	339592
11204	42489
456	78445
8975	57598
412	8888
451	5088
3623	60190
7055	147936
406	45972
3893	10071
51006	55151
272	57226
406590	433912
92947	298593
7938	44452
8407	74186
12603	99468
139201	253527
401	374861
271	8914
454	48142
8893	64357
363	371
237005	283823
349	91315
466	8938
8715	466585
8923	56529
54	43351
46407	63656
46745	64515
152086	1907596
41698	49966
367	425
459	300278
41701	64376
8968	46682
350	46130
50960	63334
66929	283159
8891	57598
7499	12603
7036	57598
608497	2110168
270	86302
461	46711
369	47633
86413	130570
7163	930116
7587	317652
334	3452
8977	47567
57226	176322
8935	43648
440	488
355	295421
8703	120230
66	83896
49283	971494
31852	503938
353	7941
45950	48226
376	402
60850	152874
76280	332898
425	51040
8880	144557
42832	48960
8906	66889
12779	48593
439	6844
297252	498553
509	47105
42851	46995
46214	256727
4290	913528
46773	48409
47540	59414
372	178397
7586	8938
450	10104
11900	707238
8952	157158
433	949900
60202	66693
5907	254982
457	59650
40721	70577
117185	131917
10103	48134
7023	48683
8952	47804
10107	10534
8581	45031
56091	156865
406	6563
68834	150901
47625	83870
56089	470324
310399	610712
64376	73962
3942	130293
8893	54994
8836	8936
8965	85679
4734	50799
8697	62361
8824	252793
10398	42833
60202	706611
59018	102194
129245	691079
12200	63768
44438	98175
8781	59272
11900	44543
466	497
7499	10534
49423	77811
45039	56898
256	49843
438	8859
462127	650406
283864	332898
41781	47870
8957	11190
86379	86473
161359	614199
500	8836
7049	98175
31852	2268437
453	86466
46742	161132
31730	44613
129972	379934
91169	773615
44370	78182
241108	1124844
8570	49981
8914	48792
7028	47133
97474	855202
11097	42791
427	266293
7053	83218
46995	62361
636508	1012391
2798	64915
3387	68033
354	1100396
4613	44438
64038	266293
48687	49983
47000	54766
48160	150090
61105	152871
75281	86633
10896	57665
10896	109011
8803	435462
44452	62092
425	2148784
151657	152026
8405	8928
5688	146820
48961	109423
243856	661127
63275	466581
487	3449
5088	124431
3449	645907
396	45012
272	148066
44438	49116
81	48246
34	146599
11190	129832
497	3940
12778	156865
53229	615540
129972	144413
6962	175753
93706	283823
40707	484443
8773	41698
156490	930116
401	93226
608497	911971
44449	346459
13152	317623
146608	587695
8560	82565
48152	52979
8893	50893
4290	935697
8852	107398
53559	83896
48160	861028
64032	245552
437	44447
81	121540
434	8890
64151	64186
10896	625676
8864	54766
256	3893
464124	869975
5088	236998
364	44438
3483	4291
7494	8703
7036	47623
44002	347318
10101	59703
98332	1009341
49517	54524
6018	8836
351	64489
64251	800793
7499	7885
34	164764
45313	49403
3894	46101
6020	48178
44328	61111
403	68838
7044	63897
3390	44449
292	821499
423090	615737
8745	383699
44439	59521
6963	64376
492	118553
8729	421952
887797	1189419
3940	45019
130574	156420
43649	47139
8824	46773
42850	44326
7945	339109
405	63769
4732	64249
46997	164756
364	59022
110	79318
52563	1602159
5732	1500526
496	97742
150290	419924
271	2731
411	233091
45947	110955
48160	119948
8689	129360
170332	333902
8862	94070
3942	48279
400	6797
4734	91171
48160	371480
40575	69443
10534	177220
50792	62361
98548	144407
8825	8891
5688	31717
8920	9652
59521	552588
7942	63656
12368	615737
74186	337544
8784	44502
40575	41702
3448	232896
8566	8567
8862	191206
6797	339592
390	45950
71085	1012391
414	11988
59018	875162
45951	48374
7887	8784
472	10896
8952	433912
8874	48160
6962	130574
72252	434497
10167	493495
272	47921
391	465
375	12775
272	77458
486	241291
5761	56091
157632	207265
8732	183392
433	86638
8551	60175
12806	232890
241108	870967
8379	56805
48678	171038
8547	8942
171906	255063
368	160973
31462	87693
7023	8560
40462	114952
7499	13152
399	390963
151657	354506
8729	124431
7056	621951
877702	2002735
7108	130923
104338	138717
48409	54766
68279	658724
570607	1554127
8691	8692
277877	1884080
130576	858787
52563	527209
362	47565
54524	56593
86540	465222
3452	10105
48160	908872
48280	433912
433912	900512
47000	61468
45019	47626
492	406303
48178	95954
58224	144407
11183	79987
8568	67888
40236	241114
349	59463
8831	513441
53920	129832
47139	59494
109776	583185
255854	661127
5761	8911
8943	1143021
44438	47921
1276059	2052912
41012	44438
6969	11190
48376	59389
8866	40236
272	8700
496	86589
3893	84189
361	7051
10534	144132
492	209102
8805	52348
34	449750
7888	11190
47860	61212
48129	615229
585826	1794406
8084	45311
10172	59012
7927	61468
44383	89411
8943	83891
360	379936
8860	46407
3941	9652
459	1111085
7943	144415
8567	62092
2798	64248
64356	77102
63336	615540
44370	47633
49731	50767
1040696	1550003
3941	10101
11190	547890
147051	152937
10534	40721
10105	13402
94328	114659
77368	85363
183916	221101
425	8884
5688	74184
48620	618074
349	83974
357831	897010
8781	86302
45310	48678
60561	406590
44438	170328
6855	48389
56918	207580
504	7023
157158	926786
8889	8968
143223	362818
11900	184880
424	60229
3894	83891
114659	818874
42833	44435
51024	64264
55630	235892
130574	1537886
90774	144102
8380	207391
77147	161327
11900	50577
48160	295421
433912	1611271
61111	551831
948371	2110168
485	509
5088	47874
253	7048
7886	77552
471	79321
40575	333902
423696	597253
35	66889
379	3390
61157	64356
56429	63275
56093	1516737
48142	493495
285356	926786
111323	130574
47540	76276
97	4613
5987	899631
8931	131415
64376	193366
106258	538860
509	43410
7163	233091
5373	60561
8914	142640
424	8949
64256	407057
48681	56605
11585	58019
74152	231962
8804	155703
8674	273198
8405	55362
262	64038
86250	614274
8922	47427
44601	56918
205369	255835
48147	146465
462	8924
12806	111323
59705	328979
49735	61359
8914	142641
7492	8822
152899	239726
59657	63275
69497	120310
44994	64179
59018	285356
7045	45310
253	6963
412	8802
42850	63720
509	7050
495	5637
3390	46101
492	64375
8836	177220
498	8836
52604	150894
44438	61249
47804	150901
209991	654517
7927	8700
42832	68828
372	85081
53918	310399
45313	66901
10896	129975
178397	207265
5088	156409
8731	49731
8591	48601
259	252866
7587	339592
47544	48687
85358	86793
129972	481708
8688	462127
55362	130574
48152	196986
389	6581
8805	250797
3190	86469
144557	161371
262	266242
140801	797932
8628	42791
8726	104753
48184	156308
8803	152898
56427	264911
254	363
509903	739768
8852	49042
44600	49618
142641	151661
438	8976
362	368
7959	82381
7885	40713
8682	57598
31852	86469
390	56091
48160	243554
46745	238160
8831	45057
48152	287093
375	124699
48187	79809
47419	56529
419	449
496	230071
92889	129833
44452	372330
57595	82381
43689	1502872
310399	915039
8938	79806
48152	725082
12603	1934309
229620	1073543
45230	48408
7944	60296
8866	47339
814408	997933
7163	153582
8568	48388
60166	79974
52563	235135
50793	61468
3894	97472
11190	470324
261	49283
8381	8888
6937	345856
8968	48416
140802	946054
347	40492
38	2865
95954	241114
8567	44381
8594	8821
8866	173009
367	213563
356	49744
463	129363
76386	603708
45232	58020
