26	8584
33	92947
33	9652
33	9653
34	164764
34	165574
34	179719
34	434
34	46711
34	500
34	64299
34	706636
34	8968
35	10167
35	150089
35	372
35	67916
35	76924
38	59256
38	8551
47	297379
47	330180
54	42850
54	46745
66	259
66	471
66	68039
66	83896
66	8409
66	8412
70	480227
79	8729
81	130690
81	162393
81	351
81	604221
97	466584
110	147936
228	161153
228	48277
228	59251
228	60561
228	89414
228	95954
235	261
235	364
235	3940
241	8684
242	266237
242	44181
242	49983
242	56065
245	152872
245	421974
245	50655
245	7043
250	60189
250	8914
252	48686
252	8887
253	5763
253	63721
254	109423
254	164046
256	424
256	8566
259	178397
259	509903
259	550825
259	6154
259	6933
259	74154
261	271
261	334
261	5761
261	68834
262	64038
270	1841641
270	1872897
270	344
270	48367
271	161359
271	89403
272	141095
272	148066
272	1537886
272	246118
272	44613
272	55288
272	63079
272	77458
273	84565
273	95466
289	393
289	406
289	55534
291	44420
292	7594
292	86552
294	115062
304	342
310	118553
310	164046
310	273198
310	400
310	48177
310	48223
310	84400
311	59195
311	70678
311	8594
311	93422
333	266237
333	396
334	131856
334	164740
334	184880
334	196992
334	317624
334	84180
334	971689
336	45031
340	12025
340	63167
342	82378
347	161333
347	161364
347	165574
347	64298
347	6961
347	79277
347	810790
349	130923
349	144557
349	170327
349	502
349	59463
349	6023
349	77002
349	86638
349	8803
349	8914
350	246118
350	346459
350	423778
350	45019
350	46681
350	6022
350	64487
351	11204
351	164756
351	49489
351	50950
351	60419
351	68025
351	74155
351	8583
351	8910
351	97471
352	144412
352	44543
352	52604
352	86302
352	8866
353	47561
354	1100396
354	111324
354	3622
354	488
354	619725
355	141780
355	152878
355	161344
355	47804
355	59022
355	8866
356	40575
356	47796
356	94070
357	266235
357	276261
357	44502
357	49983
357	505
357	53533
357	73618
357	78206
357	8562
358	5987
358	8857
359	83974
359	86302
360	161361
360	255835
360	3449
360	432
360	8085
361	46410
361	7938
361	8580
362	368
362	407
362	48620
362	50960
362	7056
362	79806
362	8910
363	371
364	195279
364	348171
364	444
364	59196
364	62133
364	62897
364	84604
364	86763
364	96967
366	146469
366	4292
366	441
366	69037
366	87673
367	368
367	413190
367	46346
367	47337
367	48185
367	50788
367	56433
367	63079
367	64325
367	8879
367	8957
367	8962
367	8970
368	48178
368	49405
369	7163
371	266234
372	8866
372	8914
373	131935
373	43834
373	44327
373	48379
373	59474
373	61110
373	6855
373	71570
375	142640
375	1526811
375	1653344
375	187074
375	2202007
375	235809
375	2617297
375	276518
375	339109
375	433389
375	464410
375	465222
375	50379
375	522255
375	567606
375	62617
375	782855
375	79277
375	853853
375	857630
375	86065
375	86540
375	8728
375	899631
376	213563
376	44201
376	8379
377	42587
377	4290
378	246118
378	52537
378	7938
378	8862
379	394123
379	829772
379	86042
389	450
389	52536
389	5908
390	101892
390	230673
390	237005
390	3361
390	50577
390	56091
390	60783
390	615540
390	6938
390	91169
391	161361
391	62060
392	45057
393	151661
393	237005
393	44336
393	5732
393	63720
393	91171
393	93226
394	406
394	43649
394	61320
395	43491
395	58954
395	8923
395	94070
397	235827
398	138224
398	706148
398	725083
398	8900
399	151848
399	1518661
399	204194
399	49109
